#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
OTU_1245	2	1	2	7	9	3	4	6	0	1	3	0	4	0	2	2	0	4
OTU_2923	6	5	0	1	1	1	11	5	5	6	0	0	2	2	1	2	0	4
OTU_1165	2	2	4	6	3	3	5	4	2	7	3	5	1	5	8	6	3	4
OTU_230	15	10	11	18	20	11	9	5	25	23	11	14	25	53	14	15	16	25
OTU_2961	4	1	1	2	0	1	4	1	3	1	3	2	1	2	1	2	1	3
OTU_265	18	14	20	28	7	7	23	17	25	19	19	30	18	15	18	11	13	31
OTU_2596	1	0	0	5	0	1	0	1	9	4	12	1	3	2	1	2	2	1
OTU_758	27	28	51	54	53	41	16	10	44	18	24	15	21	23	25	22	24	25
OTU_404	6	17	7	7	5	8	16	16	6	19	12	17	9	9	8	11	10	9
OTU_343	18	20	7	11	11	13	11	10	15	6	11	12	12	6	17	19	10	17
OTU_105	35	15	31	50	249	46	5	113	1	38	26	19	3	8	25	20	40	78
OTU_1749	8	1	4	2	1	3	5	3	3	6	4	5	1	2	6	2	2	3
OTU_576	15	5	8	2	2	5	11	8	10	8	7	5	6	2	8	6	2	9
OTU_1593	4	1	2	2	0	2	6	4	1	1	4	2	2	2	5	2	1	2
OTU_902	7	5	3	6	6	19	7	8	5	7	5	8	3	2	3	3	1	6
OTU_263	7	27	11	20	32	25	13	29	27	17	11	23	18	7	22	11	5	18
OTU_2191	2	1	0	0	3	5	5	4	8	4	3	7	4	4	7	1	1	3
OTU_3163	3	2	0	1	0	0	1	1	1	0	2	1	2	1	1	1	5	1
OTU_1060	1	5	5	2	4	2	0	15	0	2	6	4	1	0	2	6	0	4
OTU_144	43	13	15	40	37	27	50	43	37	49	25	26	41	29	28	24	26	21
OTU_1600	14	9	6	19	13	12	8	6	10	9	16	10	9	12	11	15	10	7
OTU_1683	3	3	1	0	2	1	1	0	3	1	5	1	2	2	1	6	2	2
OTU_1929	3	9	2	2	1	2	5	3	2	3	2	3	1	1	4	2	0	1
OTU_783	15	20	36	19	8	12	19	20	14	10	11	23	13	9	13	24	8	12
OTU_1934	2	1	1	0	0	1	3	2	3	3	2	3	0	0	2	1	1	2
OTU_1930	3	2	0	0	0	1	5	5	1	2	3	2	0	2	2	1	0	1
OTU_1514	8	8	30	16	10	14	5	8	5	2	8	6	2	5	5	17	7	12
OTU_2392	2	1	0	0	0	0	2	3	3	2	0	3	2	2	1	1	1	0
OTU_2026	8	7	2	4	1	2	4	4	5	2	9	7	3	6	4	5	2	2
OTU_1684	6	1	3	5	1	2	0	1	0	1	0	0	0	0	4	1	2	0
OTU_1174	6	2	0	5	2	2	0	4	2	0	2	4	4	0	2	2	2	6
OTU_1591	34	33	1	46	9	22	37	36	18	49	54	62	49	149	43	89	280	49
OTU_2020	2	0	1	2	4	0	1	0	3	0	0	1	2	1	2	3	0	0
OTU_295	18	13	15	22	12	14	19	18	10	12	11	24	17	14	10	13	10	17
OTU_721	18	9	14	15	12	7	3	12	8	6	4	1	6	5	0	11	8	3
OTU_2283	4	4	2	2	1	4	2	2	3	1	3	4	1	2	4	3	0	4
OTU_2373	15	14	5	10	2	13	14	16	8	12	20	18	9	12	7	8	5	12
OTU_571	6	2	13	6	14	5	6	12	15	10	2	3	6	6	11	4	2	9
OTU_452	31	3	6	8	7	10	8	7	5	12	4	21	6	2	7	7	11	12
OTU_1179	4	5	2	2	1	1	5	2	2	2	4	8	1	0	2	2	8	1
OTU_1052	6	5	2	6	4	4	4	2	2	1	11	7	7	2	2	7	3	5
OTU_1798	2	2	4	1	1	1	1	2	3	4	2	4	0	1	1	5	2	2
OTU_538	5	1	30	0	3	27	0	4	7	8	11	2	12	19	1	1	18	7
OTU_665	12	10	12	10	12	14	12	3	3	6	5	11	2	6	7	4	5	7
OTU_1763	14	9	13	3	2	9	7	8	10	6	4	6	3	2	5	8	2	2
OTU_745	8	7	4	3	2	1	7	8	3	3	5	10	4	2	2	4	2	11
OTU_393	12	6	9	27	24	12	10	5	16	14	19	6	6	18	11	18	14	13
OTU_551	11	8	2	10	6	4	12	4	6	6	4	14	11	19	2	7	2	7
OTU_1512	4	3	4	3	3	8	8	4	5	4	5	4	5	0	4	11	1	3
OTU_926	7	2	2	1	5	2	1	4	3	0	1	0	1	1	23	1	3	3
OTU_678	7	9	6	9	0	12	8	1	8	6	3	8	0	2	5	7	5	6
OTU_1753	2	2	1	2	0	1	0	1	0	0	3	0	2	4	3	4	2	4
OTU_1546	2	2	0	0	4	2	1	1	4	0	2	3	2	3	5	5	1	2
OTU_927	3	1	2	0	2	1	1	1	0	0	4	2	2	1	1	45	1	7
OTU_353	10	14	24	7	19	10	5	12	6	18	20	14	4	3	7	15	13	15
OTU_221	16	37	0	2	41	55	3	66	6	9	13	5	2	37	41	14	2	3
OTU_1717	3	7	0	1	1	4	2	5	2	0	1	2	6	0	1	1	1	8
OTU_1432	3	2	0	1	1	4	2	2	2	2	1	3	0	2	1	4	4	3
OTU_398	13	9	0	23	9	5	27	10	13	11	11	10	6	3	11	6	3	18
OTU_208	17	9	5	1	4	40	25	31	10	14	18	23	28	7	7	24	63	49
OTU_274	25	29	17	27	87	15	6	12	15	5	19	9	34	10	23	15	10	4
OTU_789	6	4	0	4	1	3	15	3	7	14	2	5	3	2	7	3	4	7
OTU_1874	2	3	0	1	4	0	3	1	1	2	1	7	1	2	0	0	3	3
OTU_462	7	9	6	14	13	14	7	2	4	6	6	14	3	8	13	7	5	7
OTU_1177	3	1	0	2	0	2	3	2	1	1	0	3	5	7	3	11	2	2
OTU_365	8	5	9	34	22	15	8	4	12	3	4	5	2	31	4	13	13	5
OTU_431	9	3	5	9	3	3	9	5	11	5	9	8	14	16	8	11	10	7
OTU_616	2	11	3	6	10	1	3	4	3	4	4	7	7	9	2	28	2	3
OTU_199	33	25	6	11	20	20	33	12	11	25	32	23	31	34	27	13	16	21
OTU_891	2	7	3	2	4	5	5	2	8	4	5	3	5	5	5	6	2	1
OTU_3148	2	0	0	0	0	2	0	0	0	0	0	3	0	0	1	0	1	1
OTU_1228	3	3	2	1	0	2	9	5	3	1	4	13	7	1	8	2	1	1
OTU_3149	1	1	0	2	0	2	1	0	0	0	2	0	2	0	2	4	0	2
OTU_299	18	32	7	16	14	12	8	4	13	11	10	6	20	9	17	21	5	22
OTU_3165	3	3	0	0	2	0	0	7	1	1	4	1	0	0	2	1	0	2
OTU_3178	18	20	16	15	14	12	22	19	33	20	14	22	20	9	15	14	6	15
OTU_683	10	3	4	14	4	4	0	1	16	6	0	1	4	5	4	2	14	1
OTU_987	6	10	0	0	0	1	5	8	0	1	1	0	3	0	15	4	0	2
OTU_487	5	2	11	5	3	11	9	7	16	9	2	18	2	2	11	8	7	13
OTU_858	10	2	6	2	0	2	10	7	3	0	1	5	5	6	2	2	5	1
OTU_623	8	6	4	6	1	5	15	12	5	3	3	10	11	1	6	1	4	4
OTU_2399	1	1	3	1	0	2	1	2	0	1	3	3	9	0	1	1	0	1
OTU_1282	2	3	2	0	2	0	3	1	2	2	2	4	0	5	4	2	4	4
OTU_2775	2	1	0	0	0	0	3	1	1	0	3	2	1	0	0	0	0	2
OTU_597	19	3	2	24	5	1	5	3	3	5	2	16	1	2	13	12	3	2
OTU_470	8	6	4	11	2	6	19	6	16	8	29	6	13	5	9	6	6	12
OTU_107	61	49	48	57	44	69	46	29	36	33	48	51	28	27	53	46	38	36
OTU_1669	1	0	0	2	1	3	5	2	2	1	1	6	2	1	2	0	0	2
OTU_3201	2	1	0	0	0	0	3	1	0	0	1	0	2	1	2	0	0	0
OTU_340	14	21	5	7	2	8	14	24	18	11	19	18	25	5	10	19	4	13
OTU_1278	4	0	0	1	2	6	2	2	2	4	10	0	1	0	3	2	2	4
OTU_1336	4	0	1	0	0	1	6	3	4	2	1	7	3	2	2	5	1	2
OTU_457	5	16	12	6	8	7	10	23	3	3	3	14	11	9	18	11	9	4
OTU_1470	5	6	0	2	1	2	2	4	1	4	2	3	2	2	2	6	2	2
OTU_2401	2	0	0	2	0	0	1	1	2	1	1	3	1	1	0	0	3	0
OTU_1326	3	4	2	2	0	8	3	1	0	3	6	3	1	2	4	1	0	4
OTU_1354	6	5	0	0	0	0	2	17	3	0	1	0	6	0	1	0	0	0
OTU_826	6	7	5	2	2	7	4	2	3	4	3	2	3	4	2	2	5	5
OTU_483	9	4	5	2	1	12	7	4	10	5	6	10	10	9	15	5	10	11
OTU_374	14	16	11	2	9	5	22	12	8	15	26	13	10	5	15	6	16	16
OTU_1877	3	0	0	1	0	2	4	3	2	1	1	0	0	0	0	0	3	3
OTU_1686	4	3	1	1	0	0	3	2	0	2	3	0	0	1	17	0	9	0
OTU_1407	2	1	0	1	1	2	4	2	2	3	4	5	2	4	3	2	2	2
OTU_3065	1	0	2	0	8	1	1	0	0	1	0	0	2	0	2	1	2	0
OTU_479	7	9	5	2	10	7	5	18	10	10	8	5	11	6	12	12	2	17
OTU_302	8	5	1	6	6	3	22	25	27	19	26	21	16	12	25	18	15	20
OTU_2779	4	2	2	0	0	5	1	2	0	2	0	2	0	0	1	1	0	0
OTU_474	11	25	3	6	13	4	14	7	3	5	10	7	8	5	8	4	4	9
OTU_1639	1	6	0	0	5	2	0	0	0	0	1	2	0	1	2	0	0	2
OTU_433	6	30	5	14	2	12	10	5	3	7	3	15	2	10	29	14	1	17
OTU_2173	11	3	3	6	5	34	7	5	16	9	9	11	6	3	39	13	74	10
OTU_2780	1	3	3	1	1	2	2	2	2	2	0	0	2	2	1	0	2	2
OTU_752	5	8	5	2	5	5	3	10	3	4	1	5	1	4	16	2	4	5
OTU_174	7	9	2	3	5	2	16	48	13	32	9	5	6	5	28	234	57	2
OTU_1175	2	2	2	4	2	2	5	4	4	4	4	5	3	4	3	2	3	5
OTU_467	7	16	3	0	5	2	24	26	25	9	13	3	7	4	4	11	9	1
OTU_1634	2	3	0	1	0	1	6	4	2	3	4	5	2	1	5	2	1	4
OTU_1963	3	1	0	0	0	2	3	4	3	2	0	3	2	2	0	4	1	0
OTU_842	2	38	0	1	6	2	2	3	3	4	0	1	1	0	0	0	0	2
OTU_1937	5	2	5	2	3	2	7	3	3	5	4	5	3	2	5	6	5	2
OTU_2292	2	3	2	2	3	5	0	1	0	3	2	3	1	0	5	6	1	2
OTU_3185	3	3	6	0	2	1	2	2	2	0	0	3	1	0	2	2	0	2
OTU_2661	1	2	1	2	0	1	2	1	0	0	2	0	2	0	1	1	0	3
OTU_1687	1	0	0	0	2	0	2	0	1	1	0	1	4	4	4	0	5	0
OTU_2406	1	2	2	0	1	3	2	6	1	2	4	10	2	2	1	2	2	2
OTU_182	37	11	31	30	44	76	20	8	16	21	28	35	7	29	11	39	32	14
OTU_879	6	0	0	0	0	39	4	5	1	4	2	2	3	1	2	0	1	0
OTU_547	5	3	4	10	9	4	10	5	8	7	9	5	8	12	11	9	5	7
OTU_1143	1	5	0	4	0	2	0	2	1	1	3	1	1	5	6	1	5	2
OTU_3294	5	3	0	2	1	2	3	6	3	12	6	7	4	7	7	5	9	13
OTU_880	9	1	2	6	0	12	5	3	1	2	15	7	1	2	0	1	2	2
OTU_884	3	9	2	8	2	2	4	5	2	7	5	5	3	2	3	1	4	5
OTU_710	2	2	0	2	5	2	4	0	4	1	5	1	0	26	1	2	33	2
OTU_729	7	9	3	1	1	7	4	4	8	6	3	5	1	2	5	8	0	7
OTU_372	11	12	10	6	10	7	17	20	9	9	24	15	9	15	13	6	15	8
OTU_279	10	35	13	31	7	14	18	29	21	16	19	17	29	6	26	15	12	30
OTU_2343	4	3	2	1	2	2	7	2	2	2	4	5	4	4	2	2	1	1
OTU_555	9	7	8	12	12	13	8	6	16	10	13	13	5	20	11	11	13	7
OTU_1765	3	1	3	2	3	6	3	2	1	2	3	4	2	0	2	3	1	1
OTU_349	14	33	23	19	5	10	24	3	14	14	6	16	13	16	12	4	4	13
OTU_3160	1	1	0	0	2	3	12	3	4	1	5	11	10	3	4	3	0	0
OTU_2223	4	6	2	2	2	1	3	1	3	6	3	5	2	5	6	1	2	7
OTU_2294	2	0	0	2	2	4	2	1	0	0	1	0	2	1	0	1	3	2
OTU_2734	5	1	1	1	3	5	4	10	2	3	3	7	2	3	3	0	2	4
OTU_3161	1	3	0	2	1	0	2	2	1	2	0	3	0	0	0	1	0	0
OTU_1242	5	0	0	2	2	3	0	4	3	2	5	7	0	0	2	6	0	1
OTU_990	4	7	7	6	0	3	5	4	3	2	4	10	9	2	2	4	5	2
OTU_1073	6	8	2	2	5	2	1	4	1	2	7	5	3	5	2	2	2	5
OTU_2341	3	1	4	0	0	2	2	3	4	1	1	5	10	1	2	1	0	5
OTU_753	7	3	0	0	2	13	6	4	2	1	2	11	6	0	2	3	14	6
OTU_2371	7	13	3	8	9	10	13	8	6	8	9	5	3	3	8	2	6	7
OTU_293	3	2	7	5	46	2	7	0	38	3	62	1	63	2	22	2	1	1
OTU_833	5	12	3	6	5	4	5	5	1	4	4	5	7	2	6	3	5	5
OTU_674	7	7	2	8	1	1	10	8	9	9	5	15	5	2	4	2	9	4
OTU_913	7	4	54	2	1	0	3	2	2	0	3	5	2	1	7	2	0	1
OTU_355	22	11	7	8	9	10	18	9	10	14	13	18	11	5	11	11	9	14
OTU_736	10	4	4	9	2	3	4	6	9	3	5	8	2	1	2	2	3	5
OTU_377	13	10	11	11	5	5	15	12	12	9	12	18	11	7	14	7	2	10
OTU_471	17	5	5	5	5	6	8	3	11	10	12	10	8	2	15	9	3	21
OTU_2410	3	0	0	0	0	0	11	1	0	0	0	0	1	0	0	0	0	1
OTU_2147	4	4	4	2	5	2	12	4	4	3	4	11	2	2	3	3	2	5
OTU_2603	1	0	0	0	0	0	3	3	3	2	0	5	1	0	1	1	0	1
OTU_589	4	3	2	5	12	6	4	3	4	8	5	4	6	7	8	5	6	7
OTU_2638	2	0	2	0	0	0	3	1	1	2	3	5	4	0	1	1	2	3
OTU_152	13	37	15	15	28	43	18	21	24	33	11	14	39	21	76	37	39	30
OTU_1613	8	3	4	5	3	8	9	6	10	8	12	8	5	9	6	15	8	16
OTU_577	8	9	2	5	3	8	16	8	3	3	14	13	6	7	8	12	7	11
OTU_2066	1	2	2	1	1	1	4	0	2	1	4	2	1	3	2	1	1	5
OTU_1098	4	5	3	2	24	2	0	0	1	2	2	0	0	2	0	2	3	3
OTU_255	21	14	6	14	7	17	34	19	23	9	28	30	13	8	23	27	12	21
OTU_2954	5	2	1	1	0	1	2	3	1	3	3	4	4	2	3	0	1	2
OTU_2979	4	3	1	0	1	2	7	0	8	6	5	2	5	5	2	2	4	2
OTU_2515	4	3	0	1	0	2	2	0	1	0	0	1	1	2	1	2	1	2
OTU_1881	4	2	0	0	1	4	2	1	0	1	2	2	2	1	0	3	1	1
OTU_881	4	0	0	0	0	0	29	0	2	28	1	6	0	0	0	0	0	0
OTU_1028	5	4	2	2	4	5	2	4	3	5	4	4	2	4	2	4	5	2
OTU_659	6	3	2	0	7	1	4	4	3	3	7	4	2	10	7	15	9	6
OTU_250	27	12	2	7	23	12	18	7	12	15	23	21	20	19	26	21	34	35
OTU_458	18	11	6	8	5	18	9	12	10	19	6	31	5	3	5	6	2	12
OTU_2030	1	3	3	4	0	2	1	1	2	1	0	1	4	2	2	1	0	0
OTU_2204	2	3	2	1	2	1	2	1	0	0	3	3	2	2	2	2	2	1
OTU_394	7	22	43	38	6	19	18	16	13	11	26	21	25	17	19	27	15	32
OTU_341	9	22	7	20	12	12	10	11	12	12	6	8	18	11	11	14	9	12
OTU_822	13	28	22	11	6	22	9	28	10	6	22	10	14	9	7	12	19	12
OTU_962	9	12	1	4	2	4	6	7	8	5	2	5	4	2	5	5	9	7
OTU_977	3	3	5	1	2	2	9	8	7	8	11	5	8	7	7	4	6	2
OTU_2533	3	3	2	2	1	1	8	6	1	9	3	5	6	4	2	4	8	5
OTU_814	5	3	6	4	2	3	5	4	3	6	6	3	3	1	2	3	5	7
OTU_1797	4	9	5	3	3	5	4	7	4	3	3	8	5	2	2	4	4	8
OTU_246	24	20	7	4	12	14	45	24	32	61	17	101	6	5	9	11	3	16
OTU_3313	3	1	0	1	0	1	6	2	3	4	2	1	2	2	5	2	3	4
OTU_679	4	5	2	4	3	3	6	12	7	6	5	10	6	1	7	6	2	4
OTU_696	12	4	1	6	4	13	13	5	2	8	8	8	3	7	6	4	3	7
OTU_1251	3	1	0	1	2	3	5	7	12	6	2	4	2	0	7	2	2	2
OTU_2413	4	0	0	2	0	1	2	4	3	2	3	1	1	0	2	1	1	1
OTU_893	6	2	0	10	0	4	4	4	6	2	2	3	5	11	5	11	8	3
OTU_746	5	2	1	3	0	9	3	6	3	0	3	4	0	9	34	0	0	0
OTU_1358	1	1	2	0	0	5	5	3	1	5	4	2	1	0	1	2	6	2
OTU_605	7	1	6	6	8	7	5	4	15	8	5	5	2	5	7	8	9	11
OTU_1644	1	2	0	0	1	0	0	3	2	1	1	0	2	2	2	2	1	5
OTU_836	13	6	3	2	1	0	11	5	3	5	2	4	6	2	3	2	2	2
OTU_1393	2	2	4	5	1	0	2	3	3	0	0	1	2	5	2	1	2	2
OTU_423	8	10	5	9	2	11	14	4	6	9	19	10	9	10	10	11	6	13
OTU_1836	3	3	2	2	0	2	2	2	6	3	3	4	1	2	4	1	4	3
OTU_732	6	3	4	4	4	2	5	3	3	6	7	4	8	2	12	1	7	4
OTU_805	4	3	0	2	2	5	10	6	7	5	11	7	4	2	7	2	5	2
OTU_2691	3	0	1	0	0	2	3	0	0	0	4	2	1	1	1	2	1	0
OTU_530	7	5	6	6	2	6	10	4	4	8	4	6	6	9	14	11	6	8
OTU_1585	9	12	4	4	7	13	14	7	10	5	10	11	9	9	8	9	9	5
OTU_897	6	3	8	5	5	9	6	5	3	4	4	5	4	5	3	2	2	5
OTU_531	31	1	5	2	111	2	1	39	0	7	11	5	1	4	2	1	1	7
OTU_1691	2	2	1	1	2	2	2	2	2	2	2	2	5	0	3	1	2	2
OTU_1885	2	1	2	1	0	1	1	0	0	1	2	1	2	4	1	2	3	2
OTU_1200	1	2	1	0	1	0	9	5	8	4	2	5	3	3	4	2	1	2
OTU_388	7	14	17	5	6	8	17	22	12	20	10	10	6	20	4	11	4	16
OTU_1554	4	4	1	1	0	1	2	1	4	1	0	6	4	4	6	2	2	1
OTU_1940	6	1	0	1	0	1	5	2	0	2	0	3	1	1	0	0	0	2
OTU_1029	2	1	1	7	1	2	5	3	1	4	10	3	2	3	4	2	2	2
OTU_715	8	6	3	7	5	9	5	3	4	6	5	5	3	3	3	3	2	3
OTU_2791	1	3	1	0	0	5	0	1	0	3	0	0	0	2	0	1	2	1
OTU_1890	4	1	3	1	3	4	2	2	3	1	4	1	1	2	2	1	1	3
OTU_275	10	19	55	0	0	26	1	6	7	26	4	12	4	56	2	43	6	7
OTU_2719	1	3	1	2	0	1	1	0	5	0	0	0	0	0	0	3	0	7
OTU_741	8	6	5	6	4	3	5	5	5	5	6	7	3	6	4	7	4	11
OTU_2850	2	5	6	2	1	3	9	9	3	9	2	2	2	5	3	2	1	2
OTU_630	10	0	0	6	0	5	3	12	3	3	2	13	6	1	0	3	1	43
OTU_807	4	2	0	2	2	2	4	0	4	7	20	5	3	2	6	7	11	4
OTU_1456	3	2	1	1	0	2	4	3	2	2	2	2	2	0	2	1	1	2
OTU_1766	5	3	2	1	2	2	2	2	0	2	0	1	5	1	0	2	0	3
OTU_1253	3	3	0	2	2	2	6	1	3	1	4	1	1	2	3	1	5	3
OTU_1647	4	0	2	0	0	4	1	0	3	3	0	5	6	0	0	2	0	2
OTU_933	5	3	5	3	1	7	3	2	11	3	1	1	2	3	2	3	1	0
OTU_1030	6	14	1	2	5	1	2	5	7	6	3	5	10	1	7	4	4	2
OTU_332	22	23	5	11	21	10	7	16	11	15	7	11	21	7	14	9	4	16
OTU_894	4	4	13	3	0	2	2	4	2	4	6	3	2	2	3	6	0	12
OTU_2361	4	0	0	0	2	3	18	1	0	0	1	0	0	0	0	0	0	1
OTU_936	6	0	2	2	1	2	5	3	3	1	6	5	2	5	2	2	3	2
OTU_412	16	12	13	23	16	12	20	8	9	7	16	8	13	12	9	12	19	8
OTU_495	6	20	9	10	11	7	5	8	10	7	2	6	13	7	8	4	5	7
OTU_1359	15	9	10	21	4	12	16	12	10	6	6	8	5	2	8	23	2	4
OTU_304	12	20	13	10	2	6	28	16	29	17	20	14	13	14	13	24	20	25
OTU_424	6	7	5	3	2	7	25	12	16	10	9	13	5	3	18	6	13	7
OTU_851	6	8	3	8	19	7	6	3	11	6	7	2	3	9	7	11	8	3
OTU_124	47	26	99	23	12	22	43	14	23	30	48	29	33	36	49	45	26	54
OTU_330	11	3	9	10	44	14	4	11	6	13	48	5	9	3	15	11	13	16
OTU_760	6	5	2	5	3	6	7	9	7	10	6	10	2	0	3	4	5	4
OTU_414	13	16	1	11	0	7	14	24	22	36	2	3	9	2	7	12	0	24
OTU_1596	2	0	0	2	2	0	1	5	1	1	1	0	0	2	2	4	2	7
OTU_3050	1	0	0	1	0	0	0	0	0	2	0	1	1	2	1	1	0	2
OTU_484	6	1	0	1	0	2	2	4	16	2	1	0	2	0	2	96	1	8
OTU_980	8	1	0	0	0	1	4	3	1	1	17	11	2	0	7	3	0	2
OTU_664	5	1	0	0	2	2	41	4	16	6	4	6	1	0	1	2	0	8
OTU_3167	4	0	0	0	0	1	0	0	1	1	0	2	0	1	1	0	3	0
OTU_1987	7	9	2	6	10	7	16	11	11	13	6	14	6	5	5	5	5	12
OTU_1256	3	5	1	2	2	2	2	3	2	2	4	8	2	1	4	2	2	3
OTU_2423	10	5	5	2	5	5	5	8	3	6	2	5	5	1	8	5	6	7
OTU_227	15	30	19	12	11	21	29	34	14	18	20	19	14	11	24	34	9	48
OTU_1467	7	4	1	7	2	0	1	2	1	2	2	2	4	2	3	1	0	3
OTU_600	7	8	5	10	5	10	6	4	7	5	8	6	6	3	8	5	6	2
OTU_978	5	0	1	1	2	0	4	25	2	5	0	7	1	1	1	4	0	0
OTU_867	1	5	2	2	0	2	5	3	2	6	1	11	3	5	6	2	2	5
OTU_660	7	3	2	5	5	6	8	3	4	6	6	13	1	1	14	6	5	11
OTU_1899	4	1	2	1	2	0	1	6	1	0	0	5	4	0	2	5	0	2
OTU_1394	4	3	1	3	4	2	0	6	1	0	2	0	1	2	2	4	0	2
OTU_991	3	0	2	2	9	0	1	0	7	3	5	1	3	2	0	6	1	3
OTU_631	7	8	7	3	5	8	4	8	6	6	3	4	7	5	5	6	3	7
OTU_1886	3	3	5	1	1	3	6	1	2	3	4	7	4	1	3	4	0	4
OTU_2792	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	2	2	1
OTU_346	18	26	6	12	11	2	18	6	13	20	13	28	17	12	7	7	14	10
OTU_667	6	5	0	2	0	5	5	17	3	6	5	6	6	1	7	6	5	6
OTU_2993	6	3	3	0	1	0	2	0	1	1	1	1	3	2	0	0	0	2
OTU_1907	9	3	2	1	4	2	17	13	8	12	11	5	15	10	17	8	6	10
OTU_608	6	8	3	9	5	3	8	14	6	10	4	5	6	2	6	2	6	4
OTU_1184	4	4	4	0	2	2	4	3	2	2	6	8	5	3	4	4	4	2
OTU_2527	12	14	9	23	20	14	12	12	8	9	8	7	13	11	11	11	9	9
OTU_1764	5	1	1	1	2	2	9	3	3	1	3	4	1	1	1	0	1	2
OTU_782	6	3	6	7	0	16	2	1	3	3	7	5	3	2	2	4	3	2
OTU_1597	2	1	1	1	1	2	4	4	4	2	6	3	2	4	2	3	2	0
OTU_2201	40	30	35	14	31	77	27	44	16	23	25	24	15	23	21	10	19	20
OTU_1127	1	3	0	1	0	4	5	7	29	1	1	9	0	2	4	1	0	0
OTU_882	6	2	2	2	2	2	3	3	3	12	6	3	2	2	6	2	5	3
OTU_1996	3	0	1	0	0	0	0	2	1	3	0	5	0	2	1	2	5	0
OTU_1196	6	2	1	2	0	2	3	1	3	0	2	1	6	5	3	1	0	1
OTU_469	8	3	2	1	1	2	26	12	16	14	9	6	11	5	15	10	5	8
OTU_1506	5	1	1	1	0	2	12	4	7	4	2	5	1	2	3	2	2	2
OTU_1555	2	2	2	1	1	2	0	2	3	2	3	4	2	0	1	1	1	1
OTU_1598	5	3	2	4	2	2	4	4	3	3	3	1	0	5	2	2	2	3
OTU_198	20	55	13	56	5	47	20	18	18	19	24	15	16	21	28	17	10	14
OTU_1058	6	2	0	2	1	2	1	1	2	3	0	5	2	4	10	8	0	4
OTU_2905	3	3	1	2	0	0	5	1	4	2	0	1	2	0	2	0	1	0
OTU_1338	6	6	0	0	1	2	1	2	3	1	1	1	2	2	1	2	2	4
OTU_2748	4	0	0	1	0	0	1	3	0	1	1	2	2	1	2	1	1	2
OTU_2582	2	2	0	3	1	2	3	1	2	1	3	3	2	0	2	3	1	2
OTU_2972	4	0	2	2	0	0	0	0	3	0	1	0	0	0	1	0	0	0
OTU_1893	2	2	0	0	1	0	1	2	3	2	4	3	3	2	2	0	1	1
OTU_1031	2	0	5	5	3	1	1	3	3	8	2	4	2	6	6	3	1	4
OTU_3206	2	3	2	50	0	7	3	2	1	0	2	0	2	0	3	0	3	2
OTU_1287	1	2	2	2	2	1	1	1	12	2	3	1	6	1	2	10	4	2
OTU_425	9	3	1	12	0	1	24	2	5	19	22	26	3	3	16	19	13	9
OTU_2118	2	2	2	2	2	2	2	3	2	5	3	5	0	2	1	2	2	2
OTU_1221	1	5	7	1	0	2	3	1	3	4	1	7	1	5	6	6	3	4
OTU_277	13	14	65	23	9	16	8	12	12	17	9	17	10	10	13	20	7	12
OTU_40	3	37	5	55	110	2	38	241	6	113	141	95	723	47	15	36	200	117
OTU_500	10	12	6	11	9	7	4	11	5	5	11	10	3	27	7	2	2	3
OTU_1160	4	0	7	0	7	2	0	0	2	2	0	0	0	2	0	23	0	0
OTU_2641	1	3	2	2	0	2	2	1	1	2	1	0	0	0	0	0	0	0
OTU_506	8	11	2	9	7	7	7	4	16	8	10	22	1	3	7	9	14	6
OTU_1696	5	0	1	2	0	0	1	1	3	5	0	0	2	2	3	0	0	2
OTU_1697	5	4	1	1	1	6	4	3	3	2	3	4	2	2	2	1	3	3
OTU_284	10	14	18	10	11	41	10	25	5	41	11	26	7	5	11	29	8	12
OTU_692	5	9	4	3	1	2	5	12	8	6	3	25	6	3	7	6	3	2
OTU_3072	1	0	1	0	0	2	5	1	1	1	4	1	0	1	1	0	1	0
OTU_905	7	3	2	3	7	5	3	3	5	3	4	1	2	4	3	3	2	4
OTU_380	5	9	5	6	20	6	5	22	7	16	26	5	6	2	16	9	12	20
OTU_1942	4	2	0	1	2	2	0	1	0	2	2	3	0	2	4	0	1	2
OTU_1238	5	5	3	3	1	4	7	2	2	0	3	5	2	2	4	0	5	1
OTU_835	6	4	12	3	9	0	14	3	4	5	4	0	5	1	2	2	2	2
OTU_1181	3	0	2	3	2	2	2	6	3	0	5	0	13	0	3	8	2	2
OTU_1289	1	1	0	2	0	1	3	6	5	5	0	0	3	2	2	2	5	6
OTU_2200	1	1	0	0	0	0	2	3	1	0	3	0	1	5	3	0	2	2
OTU_2051	3	3	4	2	1	5	5	4	1	2	5	7	7	5	2	4	6	2
OTU_1115	2	2	3	0	5	2	7	2	1	2	3	1	7	1	3	4	1	7
OTU_1648	1	1	0	1	1	2	1	1	0	2	2	3	1	5	1	2	1	0
OTU_1005	3	1	0	1	0	1	5	2	4	5	2	2	3	6	4	4	2	4
OTU_1943	6	0	1	0	0	4	6	1	3	0	11	2	0	0	2	0	0	1
OTU_937	6	4	6	3	1	2	5	4	3	1	1	8	4	3	7	4	5	4
OTU_2117	3	1	2	0	2	1	2	1	3	2	4	3	2	2	3	6	6	4
