#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
OTU_1651	6	1	0	2	1	0	2	3	4	1	3	1	0	1	0	19	2	5
OTU_1652	3	0	2	1	0	0	9	1	4	1	0	4	4	4	5	2	0	1
OTU_1653	1	1	1	0	0	2	3	6	2	9	1	1	2	1	3	0	5	2
OTU_1654	0	3	2	0	0	4	5	4	2	5	1	1	5	0	8	2	7	9
OTU_1655	1	1	0	6	1	0	4	1	1	2	9	2	5	4	4	2	0	2
OTU_1656	1	2	0	2	0	0	6	2	1	2	0	1	0	3	2	3	1	2
OTU_1657	0	1	0	0	0	1	14	2	0	1	2	2	7	0	1	1	0	0
OTU_1659	0	10	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1660	1	1	0	2	0	1	1	1	4	4	1	4	4	2	2	3	5	1
OTU_1661	0	21	15	0	0	0	1	0	0	1	0	0	2	1	0	2	0	0
OTU_1662	3	2	5	0	0	2	2	0	1	3	2	3	4	3	2	1	4	0
OTU_1663	0	4	1	2	0	3	7	0	4	1	2	9	6	1	6	0	3	0
OTU_1664	0	3	2	4	2	4	1	4	1	9	1	0	3	2	4	1	1	3
OTU_1665	0	5	1	1	1	2	2	0	3	1	2	4	1	2	1	2	6	4
OTU_1666	0	1	0	3	3	3	2	3	2	0	3	1	0	3	0	2	1	1
OTU_1668	0	1	1	0	2	1	3	4	1	1	1	1	2	3	4	2	2	2
OTU_1669	1	0	0	2	1	4	6	2	2	1	1	8	2	1	2	0	0	3
OTU_167	51	80	66	79	89	92	44	23	67	43	43	54	50	65	50	67	46	36
OTU_1670	0	0	6	6	1	2	0	0	2	3	0	2	1	5	0	1	0	6
OTU_1671	0	0	0	0	1	2	2	3	4	4	1	1	9	2	3	1	10	0
OTU_1672	2	0	1	2	1	0	3	2	0	1	0	4	0	1	2	5	4	1
OTU_1673	5	0	2	1	1	1	5	1	3	1	2	5	4	0	2	1	2	0
OTU_1674	7	3	0	2	0	0	3	5	4	5	14	4	0	0	2	1	0	9
OTU_1675	4	2	2	9	1	2	4	3	0	1	0	1	2	1	5	0	2	2
OTU_1677	3	2	1	1	0	41	3	2	13	4	8	6	7	1	0	5	4	3
OTU_1678	2	2	1	1	0	1	7	3	0	3	1	1	1	1	3	0	0	0
OTU_1679	5	1	7	8	7	6	5	3	2	4	7	6	4	8	2	5	4	5
OTU_168	27	11	8	15	7	9	74	52	57	45	39	22	26	41	65	43	17	39
OTU_1680	2	1	1	2	0	0	2	0	6	1	1	2	1	2	1	2	0	4
OTU_1682	1	3	3	1	1	1	5	10	0	6	1	3	3	0	2	1	1	4
OTU_1683	3	3	1	0	2	1	1	0	4	1	6	1	2	3	1	7	2	3
OTU_1684	8	2	7	7	1	11	0	4	1	2	2	2	0	1	7	2	3	0
OTU_1685	4	4	2	3	1	0	5	4	0	0	0	3	1	2	2	1	0	3
OTU_1686	5	2	0	1	0	7	4	5	2	2	6	3	0	1	23	1	18	3
OTU_1687	1	0	0	0	3	0	2	0	1	1	0	1	5	5	5	0	6	0
OTU_1689	3	1	1	1	5	4	4	3	4	0	2	0	4	2	5	1	2	1
OTU_169	34	15	7	12	40	18	54	48	16	24	14	17	97	49	33	22	20	64
OTU_1691	2	2	1	1	2	2	2	2	2	2	2	2	6	0	4	1	2	2
OTU_1692	2	1	1	3	2	7	5	1	1	2	4	2	0	1	11	3	0	2
OTU_1693	5	8	8	1	0	2	6	5	3	7	1	4	1	7	2	6	0	3
OTU_1694	27	3	1	0	5	0	1	1	7	0	2	2	0	0	1	3	1	0
OTU_1695	2	0	1	1	3	6	2	3	0	2	2	5	4	6	1	0	2	0
OTU_1696	5	0	1	3	0	0	1	1	3	5	0	0	3	2	4	0	0	2
OTU_1697	4	4	2	1	1	7	4	3	2	2	3	4	3	2	2	1	3	4
OTU_1698	15	0	0	0	0	0	1	2	0	2	1	2	9	0	0	0	0	0
OTU_1699	1	4	0	4	2	5	2	2	1	1	2	3	2	0	1	2	2	4
OTU_17	522	389	470	508	549	674	206	176	298	298	319	265	441	452	382	443	380	389
OTU_1700	3	6	0	1	1	2	3	2	4	1	3	3	4	1	4	4	1	4
OTU_1701	2	4	5	1	1	4	2	6	0	4	7	9	1	2	3	3	6	5
OTU_1702	0	2	7	0	0	0	9	18	11	1	2	2	2	0	1	10	1	3
OTU_1703	1	2	5	0	0	0	3	1	2	5	1	2	8	1	14	4	0	3
OTU_1704	0	3	0	0	0	0	4	7	3	0	2	8	1	2	1	4	2	0
OTU_1705	0	1	0	2	4	1	4	1	2	3	1	5	5	2	2	2	1	3
OTU_1706	0	4	3	2	0	1	1	2	0	0	5	2	6	0	5	1	1	2
OTU_1707	0	7	0	1	1	0	1	3	1	2	0	1	1	1	5	3	2	5
OTU_1708	0	3	1	3	6	2	3	2	2	2	4	0	1	0	4	0	0	0
OTU_1709	1	2	2	2	1	1	4	2	6	3	0	5	1	1	5	6	4	4
OTU_1710	0	1	0	11	0	0	9	1	0	3	1	3	1	2	0	1	0	0
OTU_1712	0	1	0	1	0	2	0	6	2	2	3	2	2	1	5	0	3	0
OTU_1713	1	6	2	5	0	1	0	1	2	4	2	3	2	4	2	3	2	2
OTU_1714	0	2	0	0	0	0	2	3	4	4	4	1	3	1	2	1	0	2
OTU_1716	0	3	1	5	0	2	1	3	1	3	3	3	2	3	1	2	0	2
OTU_1717	3	6	0	1	0	4	2	6	2	0	1	2	4	0	1	1	0	8
OTU_1719	0	32	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_172	31	26	7	14	11	19	99	50	52	76	38	143	8	5	18	9	10	18
OTU_1720	2	5	2	0	5	0	3	0	1	1	2	3	0	0	2	3	1	0
OTU_1721	1	3	8	1	2	1	2	0	0	1	3	3	0	0	0	4	2	1
OTU_1722	0	0	6	0	11	2	0	2	0	0	2	0	2	3	0	6	0	0
OTU_1723	1	2	7	4	3	1	8	2	4	5	3	15	1	5	2	2	4	3
OTU_1724	0	2	1	4	1	0	7	2	1	6	1	1	0	2	4	1	0	3
OTU_1725	0	0	21	0	0	0	0	2	0	0	1	1	0	0	0	0	0	1
OTU_1726	1	0	1	0	0	1	0	0	4	0	3	0	4	6	1	1	6	2
OTU_1728	1	0	0	0	3	3	7	2	2	7	3	4	2	0	0	1	0	0
OTU_1729	0	1	0	0	0	5	2	1	1	0	2	0	0	1	5	0	11	0
OTU_173	3	2	0	565	0	0	6	25	2	4	0	20	2	1	1	1	1	0
OTU_1730	1	2	0	0	1	1	8	1	3	4	6	2	3	5	5	3	0	1
OTU_1731	2	0	0	0	0	0	0	8	0	12	29	1	0	0	0	0	0	0
OTU_1732	0	1	0	1	2	0	0	0	4	0	0	1	23	0	0	0	0	0
OTU_1733	2	4	1	4	1	3	2	4	1	6	2	3	2	6	4	0	5	4
OTU_1734	4	1	2	0	5	1	1	2	0	1	1	0	3	2	0	2	0	4
OTU_1735	6	5	2	9	4	1	5	2	4	3	7	7	4	6	1	2	6	6
OTU_1736	1	1	0	0	1	4	2	3	2	0	2	4	0	0	2	0	5	1
OTU_1737	2	1	4	1	4	0	1	1	2	1	1	6	1	0	2	0	0	3
OTU_1738	2	1	0	7	2	2	1	1	0	1	1	2	1	2	5	3	2	1
OTU_1739	2	0	3	8	1	0	3	3	2	1	3	2	0	0	2	3	2	1
OTU_174	9	11	2	4	6	3	17	56	15	38	17	6	7	7	34	290	73	2
OTU_1740	8	4	1	3	2	5	9	1	3	1	5	6	3	1	2	0	1	4
OTU_1741	9	0	3	0	0	0	9	1	0	10	6	4	4	1	6	5	2	5
OTU_1742	1	4	5	5	3	6	7	6	1	1	4	4	1	4	2	2	7	5
OTU_1744	9	3	3	0	0	1	2	5	12	5	2	3	12	1	9	5	0	8
OTU_1745	2	6	2	5	2	4	0	1	0	1	2	0	0	0	1	2	3	1
OTU_1746	2	3	0	0	1	2	11	5	2	0	2	5	4	4	7	3	1	2
OTU_1747	4	2	12	0	2	3	2	0	2	4	2	1	0	0	1	9	0	2
OTU_1748	3	0	1	3	0	3	1	2	1	2	2	0	2	1	4	2	0	1
OTU_1749	1	0	3	1	0	1	5	1	2	4	2	4	1	1	5	1	0	1
OTU_175	86	21	51	36	103	84	5	4	16	12	11	0	21	17	17	13	25	35
OTU_1750	8	5	2	2	1	0	3	2	3	2	3	1	1	5	1	1	0	2
OTU_1752	2	2	2	1	0	2	5	1	2	2	4	2	5	0	2	2	0	5
OTU_1754	3	8	8	1	0	2	1	7	2	4	3	2	1	1	5	1	6	2
OTU_1755	2	6	1	2	1	2	2	0	1	0	3	3	0	0	1	2	0	4
OTU_1756	1	0	0	0	0	6	10	0	0	0	0	1	0	0	6	5	0	1
OTU_1757	2	7	0	0	0	1	1	4	5	1	1	3	1	0	0	4	0	0
OTU_1758	7	6	6	5	17	5	9	5	3	2	4	8	1	3	5	0	3	7
OTU_1759	1	3	1	1	0	2	1	2	3	1	1	7	3	0	3	3	3	1
OTU_1760	1	2	2	3	2	3	4	4	0	0	0	2	0	2	1	0	4	1
OTU_1761	9	2	1	0	0	0	12	5	3	14	0	1	3	3	5	4	5	14
OTU_1762	1	1	1	0	0	0	5	4	3	1	0	0	0	0	3	8	2	1
OTU_1763	10	6	17	0	1	9	5	9	5	4	1	6	2	0	3	8	1	1
OTU_1765	3	1	4	2	4	6	3	1	1	2	3	4	3	0	2	3	1	1
OTU_1766	5	5	2	2	2	4	3	3	0	3	2	1	9	1	3	3	0	4
OTU_1767	3	8	5	0	2	0	3	4	1	1	4	2	1	0	5	1	0	1
OTU_1769	2	3	1	5	1	2	0	1	2	1	1	1	3	2	4	4	1	3
OTU_177	16	5	15	69	6	13	48	17	29	29	5	54	88	72	22	17	11	9
OTU_1770	1	0	6	2	0	0	3	0	0	4	0	1	3	1	0	11	0	0
OTU_1771	4	2	0	1	0	0	2	3	5	5	1	1	2	0	0	2	1	2
OTU_1772	2	4	0	4	0	1	4	2	2	1	3	0	1	0	3	0	1	4
OTU_1773	6	2	0	0	0	5	4	5	6	4	2	2	0	0	8	3	6	4
OTU_1774	5	1	0	1	0	1	0	0	0	1	1	1	9	0	4	1	1	2
OTU_1775	3	5	0	1	0	3	4	1	3	0	4	2	3	2	2	2	0	3
OTU_1776	0	3	0	1	1	5	0	1	4	3	2	0	2	4	3	2	2	1
OTU_1777	0	5	0	1	0	0	2	0	3	1	1	5	1	0	4	2	0	5
OTU_1778	0	2	0	4	3	0	1	2	0	6	5	0	0	0	2	0	0	1
OTU_1779	0	5	3	3	0	0	5	7	2	2	4	5	3	3	5	2	4	1
OTU_178	30	61	26	25	22	18	20	54	33	30	30	25	32	45	30	31	18	32
OTU_1780	0	4	0	0	0	0	4	4	2	1	1	4	2	0	1	2	3	1
OTU_1781	7	7	1	6	2	6	4	1	8	8	3	10	7	3	7	6	6	6
OTU_1782	1	2	1	0	0	1	2	10	3	1	4	3	9	0	1	1	2	2
OTU_1783	0	4	2	3	0	4	5	2	5	0	0	5	1	1	3	3	4	2
OTU_1784	1	2	1	1	0	0	0	2	2	0	3	1	1	7	3	2	1	5
OTU_1785	0	5	6	2	3	2	3	10	1	1	1	4	0	0	0	4	9	1
OTU_1786	1	3	1	1	0	3	4	2	3	1	2	1	1	1	2	0	1	2
OTU_1787	1	2	3	1	0	2	5	2	4	0	3	7	1	0	1	0	3	6
OTU_1788	0	0	3	7	9	0	1	4	1	1	0	2	3	4	3	0	3	3
OTU_1789	0	0	2	1	1	2	6	3	0	0	1	2	0	0	4	3	2	4
OTU_179	15	2	75	40	47	11	14	78	7	25	40	22	39	22	15	28	56	40
OTU_1790	2	1	2	0	1	1	1	5	0	3	3	2	2	2	8	2	2	1
OTU_1791	1	0	1	3	2	2	0	0	2	1	3	5	2	1	4	5	4	4
OTU_1792	0	1	1	1	0	0	3	1	3	5	0	4	1	2	5	6	1	7
OTU_1793	1	0	1	3	0	1	1	2	4	1	4	7	1	3	0	2	3	1
OTU_1794	2	0	15	1	6	1	1	0	0	0	0	0	0	0	0	0	8	0
OTU_1795	0	0	1	0	4	1	3	2	1	2	1	8	4	2	2	0	0	3
OTU_1796	2	0	8	2	0	1	5	5	5	2	0	9	1	1	4	1	2	1
OTU_1797	1	6	5	1	2	3	2	4	3	0	1	3	3	0	2	2	3	8
OTU_1798	2	2	5	1	1	1	1	2	3	4	2	4	0	1	1	6	2	2
OTU_18	230	324	189	266	174	222	227	182	209	352	280	195	447	497	224	288	506	291
OTU_180	24	40	31	34	19	34	35	52	43	30	27	47	37	33	59	27	22	54
OTU_1800	0	0	4	7	0	0	0	0	22	0	0	0	1	0	0	1	0	0
OTU_1801	0	1	0	3	0	1	3	48	1	0	1	1	0	0	0	0	1	1
OTU_1802	0	0	0	0	0	0	33	0	2	0	1	0	0	0	0	1	1	0
OTU_1803	0	0	0	0	0	0	2	5	2	0	1	0	1	0	9	2	5	0
OTU_1804	1	2	2	0	3	1	1	0	1	2	0	2	0	0	0	1	1	30
OTU_1805	2	1	2	2	1	2	5	2	1	2	1	1	5	0	3	0	1	2
OTU_1806	3	4	1	3	0	1	2	0	2	1	0	3	0	0	2	1	3	1
OTU_1807	3	0	1	2	0	3	2	3	4	4	3	3	1	0	4	4	4	3
OTU_1808	5	1	1	0	0	2	0	4	0	1	4	1	5	3	3	1	4	6
OTU_181	44	28	23	16	10	35	41	26	23	30	39	48	44	39	43	47	27	41
OTU_1810	5	3	0	5	6	7	5	4	9	9	5	5	5	5	2	3	6	9
OTU_1811	4	4	0	1	0	1	6	3	2	1	1	5	2	1	1	1	1	1
OTU_1812	1	2	1	3	2	3	2	1	1	4	0	0	7	2	0	1	0	0
OTU_1813	3	4	0	0	2	0	1	2	0	1	1	0	2	0	3	1	2	2
OTU_1814	2	0	0	0	0	0	2	0	4	5	1	1	1	3	1	0	4	0
OTU_1816	5	1	8	1	2	2	4	0	0	3	0	3	1	0	0	1	1	1
OTU_1817	15	10	2	2	17	12	10	2	14	4	7	3	1	0	4	23	6	4
OTU_1818	1	1	0	1	0	1	4	0	1	3	5	1	2	2	4	6	1	3
OTU_182	46	16	41	32	56	92	24	9	20	23	32	38	11	39	11	48	41	18
OTU_1821	2	5	3	1	0	0	4	2	0	0	2	1	2	0	1	5	1	1
OTU_1822	7	6	3	4	2	5	15	5	14	6	23	9	4	5	5	8	9	14
OTU_1823	2	0	0	1	1	0	2	2	3	4	2	2	1	0	4	0	0	5
OTU_1825	1	3	1	0	0	0	5	2	3	4	4	1	4	3	0	4	5	3
OTU_1826	1	0	0	1	4	0	2	0	1	3	1	1	3	0	2	2	2	3
OTU_1827	9	1	2	0	0	0	2	0	0	0	0	1	4	6	1	1	2	4
OTU_1828	1	3	2	0	1	3	2	4	2	4	0	2	2	2	5	2	0	9
OTU_1829	3	0	0	0	5	2	2	3	1	0	0	1	1	1	2	1	5	1
OTU_183	57	15	69	1	19	38	29	118	4	89	29	24	3	35	10	0	12	15
OTU_1830	3	4	2	0	1	2	1	1	6	0	4	4	3	2	3	2	0	1
OTU_1831	2	0	11	2	0	0	2	1	3	0	0	8	2	0	1	1	0	2
OTU_1832	3	0	3	0	4	9	0	1	1	1	1	2	1	1	0	0	0	0
OTU_1834	0	3	15	0	0	0	1	0	3	9	4	3	0	0	0	2	0	8
OTU_1835	0	1	0	6	1	0	1	1	3	0	2	1	0	2	2	2	1	2
OTU_1836	5	4	3	2	0	3	3	2	7	3	3	4	1	2	6	1	5	4
OTU_1837	0	4	4	0	0	2	3	3	1	2	2	4	1	4	3	1	3	0
OTU_1838	0	2	1	1	0	0	3	6	2	1	4	3	4	2	1	2	4	2
OTU_1839	0	2	2	0	2	0	4	3	3	3	1	2	7	1	0	0	2	3
OTU_184	25	21	55	61	55	41	17	6	44	16	23	13	19	27	26	25	30	25
OTU_1840	0	1	1	1	0	1	3	7	4	2	2	2	3	0	1	1	1	0
OTU_1841	0	1	4	0	2	1	1	5	4	3	6	1	0	0	4	1	0	5
OTU_1842	1	3	1	4	0	4	6	2	2	3	5	9	3	8	8	4	7	11
OTU_1843	1	0	1	3	0	2	3	0	1	0	1	0	1	5	2	3	2	2
OTU_1844	2	4	0	9	0	2	3	4	5	9	0	1	5	0	3	2	0	1
OTU_1845	0	0	0	2	0	0	3	6	1	3	5	3	0	0	4	0	3	0
OTU_1846	0	1	2	0	2	3	4	4	6	4	2	3	1	1	0	8	1	0
OTU_1847	0	0	0	0	1	0	3	2	1	3	1	4	4	4	5	0	1	1
OTU_1848	1	1	0	0	0	3	5	0	5	2	2	4	2	1	1	2	2	0
OTU_1849	1	0	0	5	0	26	0	0	0	1	0	4	0	0	0	3	0	0
OTU_185	47	29	45	68	35	55	14	12	36	21	7	11	55	27	12	10	38	24
OTU_1850	0	1	1	1	0	0	9	4	5	2	14	19	11	4	11	6	5	6
OTU_1851	2	0	1	0	0	1	4	5	6	4	3	2	2	1	3	1	3	3
OTU_1852	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	25	1
OTU_1853	0	0	0	0	0	0	1	0	0	6	9	1	1	0	1	11	0	1
OTU_1854	0	0	0	0	0	0	1	0	0	6	0	33	0	1	0	0	0	1
OTU_1855	2	2	0	0	0	1	2	1	1	2	1	3	1	4	1	3	3	1
OTU_1856	2	2	0	1	2	0	5	2	1	0	3	14	3	0	4	0	1	2
OTU_1857	1	3	3	1	2	1	4	1	1	5	3	0	3	0	4	2	0	3
OTU_1858	5	0	1	2	0	1	13	1	0	4	0	2	0	0	1	0	0	3
OTU_1859	2	2	0	1	1	1	2	2	1	0	3	4	4	2	4	1	4	6
OTU_186	25	45	28	16	11	19	30	46	20	40	13	38	61	33	31	27	64	42
OTU_1860	3	2	1	3	1	0	5	6	3	3	7	3	4	0	4	2	5	5
OTU_1861	2	10	2	0	0	5	0	0	6	4	3	8	1	0	2	1	0	0
OTU_1862	7	8	8	6	9	9	4	3	3	1	6	3	8	4	5	7	5	4
OTU_1863	2	5	3	2	2	0	0	1	4	0	2	2	1	0	1	2	2	2
OTU_1864	4	1	1	1	2	0	1	3	0	3	0	4	2	1	0	0	0	4
OTU_1865	3	2	0	0	1	4	3	7	1	0	4	2	2	0	1	1	3	6
OTU_1866	2	1	0	1	0	0	0	1	0	4	1	1	2	2	0	9	1	9
OTU_1868	4	4	3	1	0	3	3	2	4	1	5	3	5	2	0	2	0	2
OTU_1869	5	2	1	3	1	4	3	1	2	3	2	0	0	1	4	0	1	2
OTU_187	48	24	42	65	45	76	8	8	14	14	19	29	18	25	17	25	33	24
OTU_1870	3	4	1	4	2	0	10	5	2	3	3	5	0	2	2	3	1	4
OTU_1871	2	1	6	4	1	3	7	2	6	3	2	3	2	4	2	5	0	4
OTU_1872	4	4	0	9	3	3	8	3	2	4	3	0	2	6	3	1	2	3
OTU_1873	1	0	0	2	0	1	3	1	1	5	0	3	0	1	10	7	0	2
OTU_1874	3	4	5	5	5	0	3	1	2	4	2	9	4	5	0	0	4	5
OTU_1875	3	2	4	1	2	5	2	2	3	0	6	4	5	3	7	3	3	4
OTU_1876	4	2	6	0	3	1	5	9	4	2	4	12	5	2	4	8	3	2
OTU_1877	3	0	0	1	0	2	4	3	2	1	1	0	0	0	0	0	4	4
OTU_1878	1	1	2	1	3	0	1	2	2	2	1	0	2	3	4	0	1	1
OTU_1879	1	3	1	0	3	0	1	0	1	0	4	2	4	2	2	2	1	2
OTU_188	23	44	18	9	43	58	25	29	10	40	14	14	36	30	32	29	30	23
OTU_1880	5	2	3	2	3	2	2	0	6	4	3	2	1	0	4	1	1	1
OTU_1881	4	2	0	0	1	5	2	1	0	2	2	2	3	1	0	4	1	1
OTU_1882	6	5	6	4	2	3	8	8	14	3	8	6	16	9	12	19	13	8
OTU_1883	1	2	0	0	0	3	6	1	5	1	1	2	2	0	0	1	5	0
OTU_1884	4	5	0	4	2	2	3	5	5	3	3	8	3	4	0	3	2	5
OTU_1885	2	1	2	1	0	1	1	0	0	1	2	1	2	5	1	3	4	2
OTU_1886	2	2	2	0	1	1	6	0	2	2	2	3	3	1	1	2	0	2
OTU_1887	4	0	2	1	0	2	4	4	4	0	4	6	2	0	0	1	4	1
OTU_1888	14	1	2	4	2	2	3	11	7	2	5	8	4	1	2	5	2	2
OTU_1889	4	1	26	4	1	0	4	3	1	1	4	3	1	1	2	3	2	1
OTU_189	40	28	46	36	52	43	21	18	20	13	37	26	22	35	31	15	31	31
OTU_1890	4	0	4	1	4	5	2	2	3	1	3	1	1	2	1	1	1	4
OTU_1891	3	6	3	2	3	1	4	2	3	1	5	3	0	1	4	1	1	2
OTU_1893	5	2	0	0	1	1	2	3	4	4	5	6	4	3	2	1	1	4
OTU_1894	0	1	1	2	0	0	7	2	1	0	3	2	2	1	0	0	1	5
OTU_1895	0	1	0	2	1	0	3	0	1	3	4	2	0	1	3	1	1	6
OTU_1896	1	4	3	1	0	0	2	0	29	0	4	2	2	0	1	1	1	1
OTU_1897	3	5	1	0	1	1	4	1	7	2	2	9	2	1	5	1	1	0
OTU_1898	2	2	2	1	1	1	6	2	4	1	1	2	4	0	1	3	0	0
OTU_1899	4	5	3	6	3	1	3	15	3	5	7	9	5	2	6	6	0	6
OTU_19	208	719	123	175	137	260	187	227	103	161	395	220	341	116	589	118	177	149
OTU_190	26	9	70	22	85	39	15	42	9	7	29	11	82	14	17	29	45	44
OTU_1900	0	2	4	1	3	2	0	1	4	2	1	2	4	3	1	3	1	4
OTU_1901	0	2	8	0	1	1	1	1	0	3	2	1	3	2	1	2	0	2
OTU_1902	0	0	7	2	1	3	0	0	5	8	0	2	0	0	0	3	0	3
OTU_1904	2	0	0	4	0	3	1	3	3	1	3	2	1	0	2	1	7	1
OTU_1905	1	2	1	1	2	4	3	7	7	5	4	7	9	3	7	2	1	3
OTU_1906	2	3	0	3	0	1	2	0	1	1	0	3	0	25	0	0	0	0
OTU_1907	2	1	0	0	0	0	4	4	4	2	2	2	4	1	3	1	0	3
OTU_1909	0	0	0	0	0	0	3	4	2	1	0	1	1	2	3	3	2	2
OTU_191	15	10	5	13	3	6	32	22	31	40	50	8	22	74	30	45	15	28
OTU_1911	2	1	4	3	2	9	6	12	15	7	3	4	16	4	3	11	6	5
OTU_1912	17	12	2	3	0	5	11	4	10	5	7	6	1	1	6	7	2	16
OTU_1913	1	2	0	7	6	2	1	3	2	2	3	3	2	0	3	2	2	1
OTU_1914	2	1	0	0	0	1	2	3	3	3	1	2	1	1	3	0	2	2
OTU_1916	7	2	3	3	0	0	6	3	7	2	6	3	5	7	4	6	1	1
OTU_1918	2	3	7	0	0	4	1	1	3	0	0	2	1	0	0	0	1	1
OTU_1919	2	2	3	2	1	3	1	0	0	1	2	2	1	3	3	1	1	2
OTU_192	63	38	76	77	111	76	32	41	60	48	37	33	39	87	46	67	67	50
OTU_1920	1	1	0	1	5	10	3	0	0	0	1	0	0	0	2	0	2	2
OTU_1921	3	8	0	3	0	3	2	0	1	1	0	1	0	1	2	0	1	1
OTU_1922	1	0	2	7	2	5	18	2	4	2	3	4	1	2	0	4	3	4
OTU_1924	4	0	1	0	0	0	0	1	2	1	2	2	1	0	8	0	2	2
OTU_1925	5	2	2	5	1	1	0	0	1	5	1	2	1	1	0	1	0	1
OTU_1926	2	1	0	2	2	1	3	2	1	4	2	2	3	2	3	2	0	2
OTU_1927	2	0	0	3	2	3	3	0	1	2	1	0	2	1	3	2	2	1
OTU_1928	2	7	1	1	0	1	1	3	1	1	1	1	1	1	0	1	3	2
OTU_1929	3	12	2	3	1	2	8	4	4	3	4	6	1	1	5	4	3	1
OTU_193	30	66	8	56	11	20	41	45	34	36	42	24	21	55	52	73	22	68
OTU_1930	3	2	0	0	0	1	5	6	1	2	3	2	0	2	2	1	0	1
OTU_1931	2	0	0	0	0	0	0	0	0	2	0	0	0	20	0	0	0	0
OTU_1932	1	0	0	0	0	1	5	3	1	1	3	3	1	1	8	0	0	1
OTU_1933	2	4	0	1	1	0	9	1	8	1	1	5	2	3	2	0	0	2
OTU_1934	2	1	2	0	1	1	3	3	4	3	2	3	0	0	3	1	1	4
OTU_1935	5	2	2	1	5	9	2	4	2	1	4	2	5	3	1	1	2	3
OTU_1936	6	4	1	2	1	2	4	2	0	5	5	4	4	0	6	3	3	4
OTU_1937	6	3	7	6	4	4	8	3	3	6	4	6	4	3	6	7	6	2
OTU_1938	6	9	7	5	0	4	8	11	7	6	4	2	4	6	3	4	3	4
OTU_1939	1	1	0	18	0	0	0	0	0	0	0	0	1	1	1	0	0	0
OTU_194	20	39	11	20	43	16	19	24	16	37	19	21	36	19	36	24	19	37
OTU_1940	7	1	0	1	0	1	5	2	0	2	0	3	1	1	0	0	0	3
OTU_1941	4	0	0	1	1	0	6	1	1	1	0	2	0	1	1	1	0	5
OTU_1942	4	2	0	2	1	3	0	0	0	1	1	3	0	1	4	0	0	2
OTU_1943	5	0	0	0	0	1	2	1	2	0	11	2	0	0	0	0	0	0
OTU_1944	4	2	2	2	0	0	1	1	2	4	2	7	0	2	2	2	3	3
OTU_1945	3	2	0	0	0	1	2	2	2	0	0	6	3	1	1	1	1	5
OTU_1946	3	0	0	1	0	0	6	2	1	0	6	2	4	0	3	0	5	5
OTU_1947	1	2	0	5	5	1	2	7	4	1	2	3	5	2	2	1	4	4
OTU_1948	3	1	1	0	0	5	5	5	4	2	6	1	3	0	0	2	0	7
OTU_1949	3	2	0	7	0	0	2	0	2	0	3	4	1	0	3	2	2	2
OTU_195	32	41	42	56	43	54	40	20	26	30	21	46	13	22	27	34	31	19
OTU_1950	2	16	0	0	0	0	8	2	3	0	0	3	0	0	0	0	0	1
OTU_1951	2	7	1	1	2	0	2	1	1	0	1	1	0	5	2	0	0	1
OTU_1952	5	13	3	0	3	3	7	6	3	1	8	14	2	4	4	4	5	3
OTU_1953	0	3	0	0	0	0	0	1	4	1	10	2	0	0	0	8	0	1
OTU_1954	0	4	1	10	3	1	3	3	0	3	2	0	1	1	1	1	2	4
OTU_1955	1	5	2	2	1	3	0	2	6	2	0	5	10	2	1	1	0	2
OTU_1956	1	3	1	6	2	3	8	3	1	3	2	2	1	0	6	2	1	3
OTU_1957	1	2	1	1	1	0	1	2	1	1	2	3	4	1	5	3	3	0
OTU_1958	0	2	0	1	2	0	6	2	1	1	2	0	2	0	0	0	0	3
OTU_196	15	25	56	53	22	24	28	24	33	15	21	26	29	33	43	24	23	21
OTU_1960	0	6	0	0	0	0	0	2	0	0	0	0	0	0	9	1	6	0
OTU_1961	0	1	1	0	2	0	3	3	3	2	2	5	2	0	1	3	0	1
OTU_1962	0	3	4	2	2	1	2	1	3	0	2	1	4	0	0	2	0	1
OTU_1963	3	1	0	0	0	2	3	5	3	2	0	3	2	2	0	5	1	0
OTU_1965	0	3	0	0	0	0	4	11	2	0	2	5	1	0	3	1	0	0
OTU_1966	2	6	0	0	2	1	3	4	1	4	1	0	1	0	5	0	0	8
OTU_1967	1	2	3	0	2	2	0	5	4	2	4	2	3	3	5	0	0	2
OTU_1968	1	1	5	0	1	1	3	1	0	3	1	1	0	4	2	2	1	1
OTU_1969	0	0	2	0	1	0	2	2	3	4	1	4	1	1	18	1	0	2
OTU_197	25	34	37	23	14	61	37	38	28	27	29	34	23	18	46	21	29	23
OTU_1970	1	0	1	0	3	0	3	2	2	1	2	2	1	2	4	1	1	1
OTU_1971	1	3	4	1	3	4	1	3	0	1	3	1	1	2	5	3	2	4
OTU_1972	0	1	1	1	5	4	2	3	0	0	1	1	4	3	5	11	5	1
OTU_1973	0	3	2	1	0	0	5	4	4	1	4	8	4	2	6	2	1	0
OTU_1974	0	1	4	0	0	0	3	2	2	0	2	2	5	0	11	0	0	0
OTU_1976	0	1	1	0	2	0	2	3	1	0	2	4	1	1	1	0	1	3
